windSpd,windDir,swellFreq,swellAmpl,swellDir,streamSpd,streamDir,airT,airP,airH,waterT,waterS,time,sunUV,sunLux,sunOcta,spd,drift,consumption,roll,production
2.0,10.0,0.0,5.0,8.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0,3.0974132921519257,2.234756955156773,17.736774508936996,-3.9671470884439803,0.0
1.0,12.0,0.0,2.0,10.0,1.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.932608718248562,0.3924197295623386,6.354301896491803,-12.404876890128314,16.698957555632187
0.0,13.0,0.0,1.0,15.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.3694312399266119,-2.5713450521736814,2.3572334312503225,-13.402579025483876,0.0
4.0,2.0,0.0,9.0,6.0,0.0,16.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.9548644816671568,1.8298066635280503,22.94231902525847,22.91753425113119,0.0
0.0,6.0,0.0,8.0,11.0,1.0,13.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.2387117504436402,1.4549046222127575,2.2570818956621865,8.529054859553932,0.0
1.0,15.0,0.0,2.0,17.0,0.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.6118016556462824,1.5564966389456252,7.049218020517946,-21.377008586575073,6.848025740595887
0.0,0.0,0.0,3.0,14.0,0.0,6.0,3.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,0.7109879392902286,0.5794752607021444,3.7090703593395067,29.64344536259208,0.0
1.0,10.0,0.0,3.0,2.0,0.0,9.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,2.2381046213102564,1.54267314332521,11.295289368642486,-4.633278752752375,0.0
2.0,3.0,0.0,1.0,17.0,0.0,7.0,1.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,2.901990250549787,1.4873882077506235,15.272153098532646,16.917978012118105,0.0
4.0,6.0,0.0,2.0,16.0,1.0,7.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.3591289370458503,-0.31372862742565605,22.241641493149174,8.507959833818882,0.0
1.0,10.0,0.0,6.0,13.0,1.0,12.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.652531369336774,1.4032865999002535,9.095120939437598,-4.163196543786408,104.99614970042991
5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.16259450981610493,2.0692928084909306,28.063877570378786,25.82443059388105,0.0
0.0,11.0,1.0,6.0,16.0,0.0,14.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.4242534298135013,1.788744831873858,4.1243151069561375,-8.268834937104023,28.424743939495134
3.0,0.0,1.0,3.0,13.0,1.0,13.0,2.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,6.0,0.8913653894791533,1.6572410916324958,19.836245162947648,26.87639667454541,0.0
2.0,5.0,4.0,9.0,2.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.4960956955821354,1.6492863255702863,16.216738332840062,13.119422018536458,0.0
0.0,9.0,0.0,5.0,5.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.15986317603688746,2.5760598974367857,4.022758188326793,-0.7759554792856704,20.65617374377538
4.0,14.0,0.0,0.0,11.0,1.0,16.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.9115855129457332,2.0934778170785298,20.953111607987047,-17.60359147483705,0.0
0.0,5.0,1.0,9.0,3.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.21851794022946897,-0.9501857526456492,1.7296532358903416,10.428255729489814,0.0
0.0,17.0,0.0,9.0,13.0,1.0,13.0,3.0,6.0,3.0,0.0,0.0,2.0,2.0,3.0,7.0,0.3222261281509725,1.6396653606638742,1.7500184886645682,-28.210170563164333,659.6060259604478
0.0,11.0,0.0,5.0,6.0,0.0,6.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.22398356821852994,-0.6454428782944656,2.3404842326187554,-7.6317770371136975,0.0
0.0,10.0,0.0,0.0,12.0,1.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9399374998582606,-0.05597833032963951,5.8975010312287095,-3.5549374225508976,0.0
3.0,16.0,0.0,5.0,6.0,0.0,15.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,1.7105411691341867,1.711102416366974,18.44561698277881,-24.79850018078985,69.77666886084008
2.0,11.0,0.0,4.0,16.0,0.0,12.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.6408133777237568,1.4956171893222947,16.201723745468463,-8.126407266316036,4.356064395760942
3.0,6.0,0.0,4.0,4.0,1.0,17.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5169278072732503,2.561978311127289,17.798626018249358,7.816231707301212,0.0
0.0,1.0,0.0,5.0,8.0,0.0,11.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,7.0,0.15237176674399075,1.420725858330086,0.9024352183193898,25.393146143828908,486.6264507490091
3.0,10.0,0.0,8.0,8.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,0.3875285573577316,2.8030418988998402,17.235101641456275,-5.6662335434605735,78.81622991100512
1.0,15.0,0.0,1.0,2.0,1.0,17.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.203135033563982,2.0792441921486486,9.797713808578905,-20.920176748681193,2.1805340817004337
2.0,7.0,0.0,9.0,2.0,0.0,15.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,7.0,0.9115959260280944,1.6022077126949863,12.999863335631824,5.438338563482257,0.0
4.0,8.0,1.0,2.0,11.0,1.0,15.0,3.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.05061701328471086,2.390352886567158,23.99320763157655,0.4178107347140951,0.0
7.0,5.0,0.0,9.0,7.0,1.0,8.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.36730506340657065,-0.2417078030474413,35.20075120409235,12.68586122754407,7.7246278826183525
5.0,8.0,0.0,7.0,7.0,1.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1905230334369441,-0.9353903681575954,26.65028587920309,2.690823031574212,0.0
0.0,6.0,0.0,0.0,14.0,0.0,9.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,0.3727028378163663,1.0923082707297818,3.449525835162836,8.735506891216199,411.7357035918078
0.0,12.0,0.0,4.0,13.0,0.0,11.0,3.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,0.4750524937840168,1.4983262999543323,3.6851312828332503,-10.672197024758617,22.62093821042055
1.0,2.0,0.0,3.0,3.0,0.0,13.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.843554025093088,1.5657067295875309,12.765472583428625,20.66777619555605,0.0
1.0,8.0,0.0,8.0,2.0,1.0,16.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9186223579838968,2.1952889003467666,8.024495275383124,2.4239343163629457,1.389874228822316
0.0,2.0,0.0,8.0,6.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6566409656388813,-0.5150034002376651,2.7565854504543084,22.550079839576146,0.0
3.0,14.0,0.0,0.0,10.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,1.1730459451826365,-2.47318213096332,18.942690435032265,-18.44474255075804,0.0
1.0,13.0,0.0,7.0,13.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,1.4244784926357026,2.3687949222730498,8.829040236469877,-13.873449628306265,0.0
0.0,3.0,0.0,6.0,0.0,1.0,8.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,7.0,4.0,0.5975738543500468,0.25955522154080146,2.8808765079404,18.873655787500784,1259.3832854759755
0.0,3.0,0.0,1.0,5.0,1.0,10.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.1983249452605204,0.6288348181964246,1.0339117919086362,17.116449072481068,4.2503484864455965
0.0,7.0,1.0,3.0,2.0,0.0,16.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8479485037170544,1.990830324346572,4.095568354993398,4.8955959049352105,0.0
0.0,14.0,0.0,2.0,14.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,5.0,0.5195123991407774,0.004663552950977321,2.4448711882930456,-19.458625939009558,42.682146356376144
5.0,6.0,0.0,5.0,11.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2368212760555923,1.8670207325116868,25.29083724130705,9.207986270810773,0.0
2.0,7.0,1.0,0.0,4.0,1.0,11.0,3.0,5.0,3.0,0.0,1.0,2.0,1.0,1.0,6.0,2.4299710839514432,1.342231309398259,12.676931413482606,4.4463876465670085,145.14966057810022
4.0,8.0,3.0,1.0,15.0,1.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.2346025463850797,0.2867040855396569,24.721584688730946,2.1277143702642243,0.0
0.0,8.0,0.0,6.0,10.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.4040117703982248,1.7921066403378714,2.9040045704062005,3.0300970046563926,7.513577300506969
0.0,15.0,1.0,1.0,1.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9745158471736516,1.2359949482062795,4.20686992903793,-21.741920393876608,20.413362400006328
8.0,14.0,0.0,7.0,2.0,0.0,10.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,-1.332749383804938,-1.071810341854619,43.305405941535255,-17.50889731169525,0.0
3.0,13.0,0.0,4.0,10.0,0.0,10.0,3.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.9391637022554484,1.1017531718150384,18.15380116215999,-14.126185605883135,0.0
2.0,6.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,1.7174300658980983,2.9784086034964887,14.680126037630133,9.554581085783026,24.733061732056168
1.0,9.0,0.0,2.0,12.0,1.0,16.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.013054786985580873,2.5723176945263218,5.6610676519576595,-0.04333865057172659,0.0
2.0,9.0,0.0,5.0,5.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,1.2236911999642257,-2.4391692905202498,12.407723576201244,-2.051514983815617,13.932163392800131
3.0,3.0,0.0,9.0,8.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0101293036178385,-2.7369968749279394,19.74467845880952,17.243485235270942,0.0
1.0,0.0,0.0,3.0,2.0,0.0,12.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.5688568882605851,1.4486281189157748,8.201987881630249,29.564787915178773,0.0
5.0,9.0,0.0,1.0,4.0,0.0,14.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.05356308008726497,1.7986935104776027,29.128694433784556,-2.895712829134766,0.0
0.0,6.0,0.0,1.0,15.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2466464590212881,-2.806479719796469,2.4055907729469275,8.238750829103381,0.0
0.0,9.0,0.0,8.0,11.0,0.0,14.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.03196481824649548,2.024691051265953,2.003232640729573,-0.3040380080707858,0.0
0.0,17.0,0.0,4.0,16.0,1.0,10.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0662172286467486,0.8472270473463324,5.65301335595925,-29.05669881144977,0.0
2.0,6.0,0.0,0.0,8.0,0.0,13.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,1.1697767111382311,1.544647737789021,12.381683931564725,7.524045265391005,0.0
0.0,14.0,0.0,0.0,8.0,1.0,5.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.02334015932552314,-1.0763910392919092,0.11690525097577215,-17.989450307346303,0.0
3.0,6.0,0.0,4.0,17.0,1.0,15.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.7182803710267003,1.9421137413084275,15.948932975517025,9.352535144785994,0.0
0.0,0.0,0.0,0.0,3.0,0.0,16.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0034564352934014545,2.7636307523262547,0.018806564071834512,28.146631074666853,0.0
2.0,14.0,0.0,7.0,1.0,0.0,17.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,2.6934817250157184,1.7571766461131215,14.280591626634886,-16.763582308550905,0.0
6.0,2.0,0.0,3.0,11.0,0.0,12.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,-0.0845657859791852,-1.1191656137081425,30.64709068142936,22.22716790496488,0.0
3.0,12.0,0.0,9.0,14.0,0.0,14.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.6834232001285719,1.6068316799562743,20.257648456391163,-12.606021299780162,0.0
1.0,14.0,0.0,6.0,3.0,1.0,6.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,1.4416298740151738,0.06433997378622253,6.8201631549788715,-19.329376134120537,54.88143251597489
0.0,2.0,1.0,0.0,15.0,1.0,14.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2376695132955157,1.8662863301873385,0.9932355883000336,22.68448641312396,0.0
1.0,1.0,0.0,3.0,17.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.7588295264316318,1.8883567689223175,10.311599216636246,25.70555489828633,0.0
0.0,3.0,0.0,2.0,6.0,0.0,12.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,7.0,1.033640744659296,1.453136672399128,5.061051953496119,18.50851477288468,62.45736372831511
0.0,7.0,0.0,5.0,6.0,1.0,13.0,3.0,5.0,2.0,1.0,0.0,2.0,1.0,5.0,3.0,0.6846123300556849,1.599648723820809,3.99275989824892,3.8802625711025387,324.233025850305
2.0,4.0,0.0,8.0,6.0,1.0,12.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.9222374293900906,1.3617347783866955,15.731435820168185,16.45210494277761,0.9258219763342396
1.0,10.0,0.0,8.0,10.0,0.0,15.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5872853139682506,1.7927916355854938,9.80634041301224,-3.621048804061,0.0
3.0,8.0,0.0,9.0,12.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6564177082997897,-1.931859606528292,20.380804860498703,3.194056247653682,0.9078727029981024
0.0,14.0,1.0,2.0,0.0,0.0,17.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.2921611735556465,2.3050938904282567,1.4290223322297402,-18.53288349231708,0.0
1.0,7.0,0.0,1.0,12.0,1.0,6.0,1.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.201484973522843,-0.21066642897811574,7.861127218511225,3.3827407576595143,0.0
1.0,13.0,0.0,6.0,4.0,0.0,15.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.2476076103988885,1.862019161202364,7.397051738171277,-14.630867571698492,9.648657877770118
0.0,12.0,0.0,8.0,15.0,1.0,9.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,0.11596818282426895,0.1641283721529489,0.8047081597417911,-12.142594284926911,0.0
2.0,5.0,0.0,6.0,10.0,1.0,16.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8513767543494868,2.0277054436504214,12.628302362934885,12.388760167513196,1.9718534106544297
13.0,15.0,2.0,2.0,10.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,-4.688969244302211,-1.5861025207871868,65.0462167191016,-22.69335936930036,5.458751469642384
1.0,1.0,0.0,8.0,10.0,1.0,9.0,0.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.2324378616659122,0.8274714587912635,7.323238272608812,25.29301935940309,65.49990891207811
0.0,16.0,0.0,4.0,14.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.1547249344332216,-2.8538910450728885,0.6032868996254526,-24.875154431473398,0.0
9.0,3.0,0.0,7.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,6.0,-1.7775482699587213,-2.074578931797431,46.733618750250216,18.46648595348442,45.929320913031596
2.0,2.0,0.0,8.0,13.0,0.0,16.0,3.0,4.0,2.0,0.0,1.0,2.0,1.0,8.0,6.0,3.7662043319405782,1.6097494492734508,15.571238479327429,23.00724170273949,794.6013678683389
0.0,1.0,0.0,7.0,11.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.09479256657344323,-1.1979925666708553,0.5491703294986874,26.07757638797534,0.0
0.0,1.0,0.0,5.0,3.0,0.0,11.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.39188378795149054,1.2839218625267896,1.5944462698697948,23.50052535114385,0.0
1.0,15.0,1.0,9.0,12.0,0.0,12.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,2.8397250431830523,1.5516376871882234,11.678084312210927,-23.17034841621798,0.0
0.0,6.0,0.0,2.0,10.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.4624162848094297,1.2086624879983077,4.4790354267712535,8.302337625957122,0.0
0.0,8.0,0.0,6.0,4.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,0.012039758640285704,-2.6291380059050087,0.498522643561834,0.4640357996186471,0.0
2.0,8.0,0.0,9.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4787499105716138,2.1160720368917296,17.362822252987414,3.1225702048471935,0.0
1.0,17.0,0.0,6.0,8.0,0.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,7.0,5.0,1.977377858098295,1.2195178433851743,10.296446283652374,-29.711527735850343,1167.3938781703346
2.0,1.0,6.0,2.0,11.0,0.0,11.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.5627748703574147,1.5159632611978775,13.846568200906509,24.984057129056822,0.0
1.0,7.0,0.0,3.0,6.0,1.0,16.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8408262680350737,2.287110610223023,10.612253380338096,6.205491686851095,0.0
1.0,2.0,0.0,8.0,4.0,0.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.175789467046537,1.6157274835679118,8.968346765700087,23.09997359746477,0.0
4.0,2.0,0.0,7.0,8.0,1.0,17.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.7373796303860933,2.488108885438935,23.967845524613576,20.94734628093974,15.823892621579445
0.0,2.0,0.0,4.0,17.0,1.0,9.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,6.0,1.2964268470724618,0.7409456402844371,5.549286428740169,21.983401734058447,0.0
0.0,17.0,0.0,1.0,15.0,1.0,10.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,0.1600033665612958,0.5881923798288656,0.8270869604062309,-29.98188083877703,17.560781929821815
0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.18146710438950145,3.062087444955576,1.0076743377147863,27.454840787816032,6.936619993686278
0.0,9.0,0.0,1.0,16.0,1.0,14.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.057310049466501665,2.0505645694362884,1.3247653028362218,-0.8478117271911714,0.0
1.0,3.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,4.0,2.0,7.0,2.29011293268113,1.9418268534775383,11.083960453087283,18.780445597871637,758.469862274111
0.0,3.0,0.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.31324548399585433,-2.5852221579713364,1.541897894139998,18.38584970890436,0.0
0.0,11.0,0.0,2.0,10.0,0.0,14.0,3.0,5.0,3.0,1.0,0.0,3.0,0.0,1.0,7.0,0.045918524174454266,1.8105517669904072,0.4622868607633837,-7.953131256186046,62.02085837451643
2.0,3.0,0.0,8.0,11.0,1.0,15.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,3.9413569395123016,1.8410031890853635,18.436193773598198,19.609221880376523,136.70168101351456
0.0,16.0,0.0,2.0,17.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.955186180483643,1.3202496310772351,3.797214514536362,-24.23748488342845,0.0
0.0,8.0,0.0,2.0,6.0,1.0,17.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,0.2963675844735825,2.570278801120108,3.476993274403504,1.747106623226107,0.0
0.0,16.0,0.0,6.0,14.0,0.0,15.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.2123061585900368,2.074092836165053,1.2297750213836842,-26.082635837021012,6.060462636798036
2.0,16.0,0.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.246890817093711,1.7703997776242095,13.16755405648977,-25.718342007242974,0.0
3.0,12.0,0.0,4.0,14.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9371397209324024,-2.030560605613614,16.422828491645962,-12.416653760238063,0.0
1.0,7.0,5.0,3.0,4.0,1.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5715610337346062,0.9213075667591598,7.064674571916544,6.348009092488321,12.82763455011516
1.0,13.0,0.0,6.0,9.0,0.0,15.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,1.5663353176675634,1.6258849436051026,8.959633210527127,-15.27827980248849,0.0
0.0,14.0,1.0,0.0,2.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.39947359461954507,-0.2435222453686769,2.0806097062473867,-17.136144848963955,0.0
1.0,17.0,0.0,1.0,13.0,1.0,8.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.7006196218301073,0.6337364834589924,9.172479275894576,-28.450407605438308,16.15272513422977
0.0,13.0,0.0,4.0,11.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,0.4302923459483601,-1.0792602067055457,2.333140051848725,-16.307504761890243,57.92021791293935
0.0,12.0,0.0,4.0,5.0,1.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5508782339707505,0.8813221534846907,3.763338413618509,-12.366471021409044,0.0
1.0,0.0,0.0,0.0,10.0,0.0,14.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.1736748146202376,1.6795868891787895,12.14483025459574,27.249535268321647,15.49144782841118
0.0,8.0,0.0,7.0,16.0,1.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015407620901346972,2.9857187878069555,3.6760737252005313,0.007862030217187529,0.0
3.0,15.0,0.0,1.0,13.0,0.0,13.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.141890692172253,1.5861132104320887,20.792961177101475,-21.21904140515132,0.0
0.0,13.0,0.0,6.0,9.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6672887444283058,2.2997455260718818,4.0251976761752095,-14.330878362722508,0.0
0.0,1.0,0.0,4.0,0.0,1.0,11.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4339222747925952,1.0212437592226686,1.7214427817494502,24.304445304574266,3.900567057272184
0.0,8.0,0.0,8.0,10.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.1755065249246511,0.7572923355810849,3.968933449896888,0.867486683524632,0.0
9.0,5.0,0.0,8.0,7.0,1.0,13.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,-1.0640313068379388,-0.29944459829709,46.04475829996165,11.96001645141623,62.093129077987136
0.0,13.0,0.0,4.0,11.0,1.0,14.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.3795071676180652,1.912202443487638,2.10462436174804,-15.864606445404196,48.72949552360303
0.0,0.0,0.0,3.0,10.0,0.0,14.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0879262785538597,1.637696540221102,5.754381313479642,29.142204050273318,0.0
2.0,15.0,0.0,4.0,1.0,1.0,12.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0604334369941064,1.465541848863895,13.131152541166658,-21.91544934533723,27.032517793330907
3.0,1.0,1.0,2.0,17.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.146838981475069,1.8480558570791918,16.215817244814186,25.60304761683249,0.0
2.0,17.0,0.0,2.0,16.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,7.0,3.433727726460741,1.8710339980575772,17.884964065473703,-29.70098583529973,0.0
2.0,2.0,0.0,8.0,3.0,0.0,8.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.395099134893076,1.3633195996188447,18.77292015153445,22.04466616803095,0.0
0.0,11.0,0.0,7.0,3.0,0.0,10.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.5545852116047401,1.160759297441836,5.39635715225445,-8.260225043047678,0.0
0.0,0.0,0.0,5.0,5.0,0.0,12.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.7575171822798933,1.4323527041591655,3.9601198895421046,29.56646716443121,10.525675859878227
0.0,17.0,1.0,1.0,14.0,1.0,9.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.8742276373514597,0.6461638870172506,4.816637869729426,-27.71869192390421,0.0
2.0,17.0,0.0,3.0,4.0,0.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.458542225555352,1.3052136781133479,13.030467989012251,-29.069233465174232,162.73423501412296
1.0,11.0,0.0,0.0,16.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5892861879393766,2.2651111035416736,6.5353545428292685,-7.1470083348157045,0.0
0.0,9.0,1.0,8.0,10.0,0.0,17.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.17755261401605985,2.53686550091937,3.821702018458671,-0.9135496773931872,29.46478184636389
0.0,13.0,0.0,8.0,7.0,1.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,7.0,0.05648576738493522,-0.5378910331549306,0.3425859465060637,-14.237994721894687,272.08597149385713
